zip,city,state,county,timezone,lat,lng
67443,Galva,KS,McPherson,America/Chicago,38.3807,-97.52213
67444,Geneseo,KS,Rice,America/Chicago,38.54709,-98.12774
67445,Glasco,KS,Cloud,America/Chicago,39.37644,-97.81922
67446,Glen Elder,KS,Mitchell,America/Chicago,39.47594,-98.30657
67447,Green,KS,Clay,America/Chicago,39.48345,-96.97114
67448,Gypsum,KS,Saline,America/Chicago,38.65158,-97.41275
67449,Herington,KS,Dickinson,America/Chicago,38.67672,-96.89412
67450,Holyrood,KS,Ellsworth,America/Chicago,38.61435,-98.44685
67451,Hope,KS,Dickinson,America/Chicago,38.70252,-97.12736
67452,Hunter,KS,Mitchell,America/Chicago,39.23879,-98.37167
67454,Kanopolis,KS,Ellsworth,America/Chicago,38.69832,-98.11145
67455,Lincoln,KS,Lincoln,America/Chicago,39.0227,-98.16532
67456,Lindsborg,KS,McPherson,America/Chicago,38.59603,-97.67428
67457,Little River,KS,Rice,America/Chicago,38.39215,-97.99348
67458,Longford,KS,Clay,America/Chicago,39.16778,-97.29706
67459,Lorraine,KS,Ellsworth,America/Chicago,38.60577,-98.3344
67460,Mcpherson,KS,McPherson,America/Chicago,38.38361,-97.69807
67464,Marquette,KS,McPherson,America/Chicago,38.56462,-97.90119
67466,Miltonvale,KS,Cloud,America/Chicago,39.33071,-97.47995
67467,Minneapolis,KS,Ottawa,America/Chicago,39.14259,-97.69271
67468,Morganville,KS,Clay,America/Chicago,39.46077,-97.24666
67470,New Cambria,KS,Saline,America/Chicago,38.91303,-97.48813
67473,Osborne,KS,Osborne,America/Chicago,39.37717,-98.73596
67474,Portis,KS,Osborne,America/Chicago,39.57511,-98.71912
67475,Ramona,KS,Marion,America/Chicago,38.59105,-97.05189
67478,Simpson,KS,Mitchell,America/Chicago,39.3861,-97.9388
67480,Solomon,KS,Dickinson,America/Chicago,38.9717,-97.40421
67481,Sylvan Grove,KS,Lincoln,America/Chicago,39.01246,-98.3866
67482,Talmage,KS,Dickinson,America/Chicago,39.02685,-97.25974
67483,Tampa,KS,Marion,America/Chicago,38.56148,-97.2057
67484,Tescott,KS,Ottawa,America/Chicago,38.99157,-97.83187
67485,Tipton,KS,Mitchell,America/Chicago,39.29041,-98.50858
67487,Wakefield,KS,Clay,America/Chicago,39.17803,-97.07164
67490,Wilson,KS,Ellsworth,America/Chicago,38.78992,-98.44222
67491,Windom,KS,McPherson,America/Chicago,38.38753,-97.90397
67492,Woodbine,KS,Dickinson,America/Chicago,38.81125,-96.96393
67501,Hutchinson,KS,Reno,America/Chicago,37.98307,-97.92973
67502,Hutchinson,KS,Reno,America/Chicago,38.12717,-97.9291
67505,South Hutchinson,KS,Reno,America/Chicago,38.0282,-97.9432
67510,Abbyville,KS,Reno,America/Chicago,37.99965,-98.20665
67511,Albert,KS,Barton,America/Chicago,38.4325,-99.04725
67512,Alden,KS,Rice,America/Chicago,38.21793,-98.34025
67513,Alexander,KS,Rush,America/Chicago,38.44699,-99.54501
67514,Arlington,KS,Reno,America/Chicago,37.86492,-98.20699
67515,Arnold,KS,Ness,America/Chicago,38.6247,-100.06846
67516,Bazine,KS,Ness,America/Chicago,38.37962,-99.68313
67518,Beeler,KS,Ness,America/Chicago,38.41458,-100.16733
67519,Belpre,KS,Edwards,America/Chicago,37.93037,-99.09108
67520,Bison,KS,Rush,America/Chicago,38.58583,-99.1829
67521,Brownell,KS,Ness,America/Chicago,38.62312,-99.72282
67522,Buhler,KS,Reno,America/Chicago,38.12467,-97.74405
67523,Burdett,KS,Pawnee,America/Chicago,38.1975,-99.5493
67524,Chase,KS,Rice,America/Chicago,38.37532,-98.37878
67525,Claflin,KS,Barton,America/Chicago,38.56877,-98.57077
67526,Ellinwood,KS,Barton,America/Chicago,38.33481,-98.55291
67529,Garfield,KS,Pawnee,America/Chicago,38.07283,-99.25326
67530,Great Bend,KS,Barton,America/Chicago,38.35287,-98.79363
67543,Haven,KS,Reno,America/Chicago,37.87758,-97.79479
67544,Hoisington,KS,Barton,America/Chicago,38.58228,-98.75738
67545,Hudson,KS,Stafford,America/Chicago,38.16404,-98.61994
67546,Inman,KS,McPherson,America/Chicago,38.23255,-97.81946
67547,Kinsley,KS,Edwards,America/Chicago,37.93351,-99.45756
67548,La Crosse,KS,Rush,America/Chicago,38.58312,-99.34515
67550,Larned,KS,Pawnee,America/Chicago,38.18491,-99.12236
67552,Lewis,KS,Edwards,America/Chicago,37.86625,-99.22853
67553,Liebenthal,KS,Rush,America/Chicago,38.66079,-99.30721
67554,Lyons,KS,Rice,America/Chicago,38.37452,-98.1931
67556,McCracken,KS,Rush,America/Chicago,38.6118,-99.52892
67557,Macksville,KS,Stafford,America/Chicago,37.92781,-98.96403
67559,Nekoma,KS,Rush,America/Chicago,38.39011,-99.45502
67560,Ness City,KS,Ness,America/Chicago,38.39492,-99.95133
67561,Nickerson,KS,Reno,America/Chicago,38.10633,-98.0948
67563,Offerle,KS,Edwards,America/Chicago,37.8441,-99.55638
67564,Olmitz,KS,Barton,America/Chicago,38.53174,-98.93141
67565,Otis,KS,Rush,America/Chicago,38.60389,-99.04069
67566,Partridge,KS,Reno,America/Chicago,37.93847,-98.09774
67567,Pawnee Rock,KS,Barton,America/Chicago,38.2727,-98.97772
67568,Plevna,KS,Reno,America/Chicago,38.01233,-98.3093
67570,Pretty Prairie,KS,Reno,America/Chicago,37.78635,-97.96912
67572,Ransom,KS,Ness,America/Chicago,38.68666,-99.9088
67573,Raymond,KS,Rice,America/Chicago,38.26846,-98.41889
67574,Rozel,KS,Pawnee,America/Chicago,38.22188,-99.38504
67575,Rush Center,KS,Rush,America/Chicago,38.41225,-99.26178
67576,St John,KS,Stafford,America/Chicago,38.03365,-98.79384
67578,Stafford,KS,Stafford,America/Chicago,37.98588,-98.58098
67579,Sterling,KS,Rice,America/Chicago,38.18331,-98.21858
67581,Sylvia,KS,Reno,America/Chicago,37.98363,-98.41692
67583,Turon,KS,Reno,America/Chicago,37.80188,-98.47697
67584,Utica,KS,Ness,America/Chicago,38.68113,-100.16369
67601,Hays,KS,Ellis,America/Chicago,38.8776,-99.34833
67621,Agra,KS,Phillips,America/Chicago,39.82467,-99.1256
67622,Almena,KS,Norton,America/Chicago,39.8947,-99.72988
67623,Alton,KS,Osborne,America/Chicago,39.45273,-98.95817
67625,Bogue,KS,Graham,America/Chicago,39.38519,-99.68379
67626,Bunker Hill,KS,Russell,America/Chicago,38.88536,-98.70928
67628,Cedar,KS,Smith,America/Chicago,39.622,-98.99409
67629,Clayton,KS,Norton,America/Chicago,39.70387,-100.18538
67631,Collyer,KS,Trego,America/Chicago,39.00386,-100.08622
67632,Damar,KS,Rooks,America/Chicago,39.3398,-99.58165
67634,Dorrance,KS,Russell,America/Chicago,38.81919,-98.60734
67635,Dresden,KS,Decatur,America/Chicago,39.59486,-100.43935
67637,Ellis,KS,Ellis,America/Chicago,38.93773,-99.59843
67638,Gaylord,KS,Smith,America/Chicago,39.63033,-98.85681
67639,Glade,KS,Phillips,America/Chicago,39.6372,-99.30931
67640,Gorham,KS,Russell,America/Chicago,38.90912,-99.04673
67642,Hill City,KS,Graham,America/Chicago,39.35816,-99.84437
67643,Jennings,KS,Decatur,America/Chicago,39.67623,-100.30101
67644,Kirwin,KS,Phillips,America/Chicago,39.6333,-99.15781
67645,Lenora,KS,Norton,America/Chicago,39.59942,-99.87089
67646,Logan,KS,Phillips,America/Chicago,39.63451,-99.57617
67647,Long Island,KS,Phillips,America/Chicago,39.93674,-99.53872
67648,Lucas,KS,Russell,America/Chicago,39.07901,-98.5683
67649,Luray,KS,Russell,America/Chicago,39.12288,-98.68042
67650,Morland,KS,Graham,America/Chicago,39.37345,-100.10624
67651,Natoma,KS,Osborne,America/Chicago,39.20742,-99.05138
67653,Norcatur,KS,Decatur,America/Chicago,39.90702,-100.21274
67654,Norton,KS,Norton,America/Chicago,39.8248,-99.9534
67656,Ogallah,KS,Trego,America/Chicago,38.98979,-99.75605
67657,Palco,KS,Rooks,America/Chicago,39.21025,-99.62001
67658,Paradise,KS,Russell,America/Chicago,39.10589,-98.9312
67659,Penokee,KS,Graham,America/Chicago,39.32488,-100.0036
67660,Pfeifer,KS,Ellis,America/Chicago,38.7182,-99.15654
67661,Phillipsburg,KS,Phillips,America/Chicago,39.82823,-99.32053
67663,Plainville,KS,Rooks,America/Chicago,39.21143,-99.3492
67664,Prairie View,KS,Phillips,America/Chicago,39.81428,-99.58638
67665,Russell,KS,Russell,America/Chicago,38.85039,-98.88162
67667,Schoenchen,KS,Ellis,America/Chicago,38.71322,-99.33259
67669,Stockton,KS,Rooks,America/Chicago,39.45329,-99.34648
67671,Victoria,KS,Ellis,America/Chicago,38.84682,-99.13639
67672,Wakeeney,KS,Trego,America/Chicago,39.00388,-99.91057
67673,Waldo,KS,Osborne,America/Chicago,39.15834,-98.81535
67674,Walker,KS,Ellis,America/Chicago,38.86385,-99.06877
67675,Woodston,KS,Rooks,America/Chicago,39.44076,-99.1
67701,Colby,KS,Thomas,America/Chicago,39.39603,-101.05959
67730,Atwood,KS,Rawlins,America/Chicago,39.80575,-101.10589
67731,Bird City,KS,Cheyenne,America/Chicago,39.76268,-101.53621
67732,Brewster,KS,Thomas,America/Chicago,39.4121,-101.36108
67733,Edson,KS,Sherman,America/Denver,39.31956,-101.51274
67734,Gem,KS,Thomas,America/Chicago,39.53258,-100.89443
67735,Goodland,KS,Sherman,America/Denver,39.34596,-101.7586
67736,Gove,KS,Gove,America/Chicago,38.84609,-100.4704
67737,Grainfield,KS,Gove,America/Chicago,39.12279,-100.47892
67738,Grinnell,KS,Gove,America/Chicago,38.98985,-100.64764
67739,Herndon,KS,Rawlins,America/Chicago,39.88106,-100.81356
67740,Hoxie,KS,Sheridan,America/Chicago,39.37703,-100.35871
67741,Kanorado,KS,Sherman,America/Denver,39.39495,-101.99935
67743,Levant,KS,Thomas,America/Chicago,39.37301,-101.24712
67744,Ludell,KS,Rawlins,America/Chicago,39.85385,-100.9352
67745,McDonald,KS,Rawlins,America/Chicago,39.80853,-101.34629
67747,Monument,KS,Logan,America/Chicago,39.04206,-101.06507
67748,Oakley,KS,Logan,America/Chicago,39.04078,-100.85279
67749,Oberlin,KS,Decatur,America/Chicago,39.83379,-100.56487
67751,Park,KS,Gove,America/Chicago,39.12139,-100.35218
67752,Quinter,KS,Gove,America/Chicago,38.98802,-100.24408
67753,Rexford,KS,Thomas,America/Chicago,39.42672,-100.74615
67756,Saint Francis,KS,Cheyenne,America/Chicago,39.79425,-101.8363
67757,Selden,KS,Sheridan,America/Chicago,39.5462,-100.6105
67758,Sharon Springs,KS,Wallace,America/Denver,38.8842,-101.76404
67761,Wallace,KS,Wallace,America/Denver,38.97082,-101.53108
67762,Weskan,KS,Wallace,America/Denver,38.90425,-101.97257
67764,Winona,KS,Logan,America/Chicago,38.92284,-101.20644
67801,Dodge City,KS,Ford,America/Chicago,37.72528,-100.05496
67831,Ashland,KS,Clark,America/Chicago,37.18657,-99.7922
67834,Bucklin,KS,Ford,America/Chicago,37.5337,-99.63159
67835,Cimarron,KS,Gray,America/Chicago,37.97104,-100.32684
67836,Coolidge,KS,Hamilton,America/Denver,38.02158,-102.00699
67837,Copeland,KS,Gray,America/Chicago,37.55289,-100.66235
67838,Deerfield,KS,Kearny,America/Chicago,38.0779,-101.13399
67839,Dighton,KS,Lane,America/Chicago,38.47189,-100.43143
67840,Englewood,KS,Clark,America/Chicago,37.08605,-100.0261
67841,Ensign,KS,Gray,America/Chicago,37.62236,-100.24408
67842,Ford,KS,Ford,America/Chicago,37.55924,-99.77454
67843,Fort Dodge,KS,Ford,America/Chicago,37.73029,-99.93688
67844,Fowler,KS,Meade,America/Chicago,37.38547,-100.19477
67846,Garden City,KS,Finney,America/Chicago,38.03484,-100.76704
67849,Hanston,KS,Hodgeman,America/Chicago,38.14903,-99.71484
67850,Healy,KS,Lane,America/Chicago,38.58679,-100.61417
67851,Holcomb,KS,Finney,America/Chicago,38.06266,-101.02606
67853,Ingalls,KS,Gray,America/Chicago,37.88868,-100.51504
67854,Jetmore,KS,Hodgeman,America/Chicago,38.09101,-100.01035
67855,Johnson,KS,Stanton,America/Chicago,37.55289,-101.68846
67857,Kendall,KS,Hamilton,America/Denver,37.98697,-101.55079
67859,Kismet,KS,Seward,America/Chicago,37.23914,-100.77919
67860,Lakin,KS,Kearny,America/Chicago,38.00295,-101.31027
67861,Leoti,KS,Wichita,America/Chicago,38.47221,-101.38519
67862,Manter,KS,Stanton,America/Chicago,37.55287,-101.93978
67863,Marienthal,KS,Wichita,America/Chicago,38.57311,-101.21651
67864,Meade,KS,Meade,America/Chicago,37.17639,-100.31692
67865,Minneola,KS,Clark,America/Chicago,37.43156,-99.96545
67867,Montezuma,KS,Gray,America/Chicago,37.5734,-100.45875
67868,Pierceville,KS,Finney,America/Chicago,37.82114,-100.70879
67869,Plains,KS,Meade,America/Chicago,37.23871,-100.57264
67870,Satanta,KS,Haskell,America/Chicago,37.52222,-101.00144
67871,Scott City,KS,Scott,America/Chicago,38.51757,-100.90556
67876,Spearville,KS,Ford,America/Chicago,37.86154,-99.73664
67877,Sublette,KS,Haskell,America/Chicago,37.54986,-100.84549
67878,Syracuse,KS,Hamilton,America/Denver,38.00556,-101.82808
67879,Tribune,KS,Greeley,America/Denver,38.48065,-101.80605
67880,Ulysses,KS,Grant,America/Chicago,37.58511,-101.31458
67882,Wright,KS,Ford,America/Chicago,37.80051,-99.88679
67901,Liberal,KS,Seward,America/Chicago,37.10184,-100.90782
67950,Elkhart,KS,Morton,America/Chicago,37.04802,-101.86802
67951,Hugoton,KS,Stevens,America/Chicago,37.16223,-101.35248
67952,Moscow,KS,Stevens,America/Chicago,37.29674,-101.15009
67953,Richfield,KS,Morton,America/Chicago,37.25701,-101.8943
67954,Rolla,KS,Morton,America/Chicago,37.20867,-101.64224
68001,Abie,NE,Butler,America/Chicago,41.33482,-96.95891
68002,Arlington,NE,Washington,America/Chicago,41.49691,-96.33704
68003,Ashland,NE,Saunders,America/Chicago,41.07768,-96.38545
68004,Bancroft,NE,Cuming,America/Chicago,42.01242,-96.6321
68005,Bellevue,NE,Sarpy,America/Chicago,41.14193,-95.89228
68007,Bennington,NE,Douglas,America/Chicago,41.3698,-96.1914
68008,Blair,NE,Washington,America/Chicago,41.54785,-96.16351
68010,Boys Town,NE,Douglas,America/Chicago,41.25584,-96.13385
68014,Bruno,NE,Butler,America/Chicago,41.28226,-96.96178
68015,Cedar Bluffs,NE,Saunders,America/Chicago,41.38558,-96.64342
68016,Cedar Creek,NE,Cass,America/Chicago,41.04333,-96.10424
68017,Ceresco,NE,Saunders,America/Chicago,41.05951,-96.65487
68018,Colon,NE,Saunders,America/Chicago,41.30538,-96.61232
68019,Craig,NE,Burt,America/Chicago,41.78424,-96.37371
68020,Decatur,NE,Burt,America/Chicago,41.97579,-96.25927
68022,Elkhorn,NE,Douglas,America/Chicago,41.27845,-96.24594
68023,Fort Calhoun,NE,Washington,America/Chicago,41.44916,-96.0203
68025,Fremont,NE,Dodge,America/Chicago,41.43794,-96.48933
68028,Gretna,NE,Sarpy,America/Chicago,41.10634,-96.26083
68029,Herman,NE,Washington,America/Chicago,41.6609,-96.28274
68030,Homer,NE,Dakota,America/Chicago,42.32178,-96.45023
68031,Hooper,NE,Dodge,America/Chicago,41.64279,-96.53047
68033,Ithaca,NE,Saunders,America/Chicago,41.1307,-96.51674
68034,Kennard,NE,Washington,America/Chicago,41.4584,-96.21917
68036,Linwood,NE,Butler,America/Chicago,41.39078,-96.95177
68037,Louisville,NE,Cass,America/Chicago,40.98582,-96.12729
68038,Lyons,NE,Burt,America/Chicago,41.95407,-96.44589
68039,Macy,NE,Thurston,America/Chicago,42.11408,-96.34461
68040,Malmo,NE,Saunders,America/Chicago,41.28446,-96.73674
68041,Mead,NE,Saunders,America/Chicago,41.24826,-96.49825
68042,Memphis,NE,Saunders,America/Chicago,41.0967,-96.43835
68044,Nickerson,NE,Dodge,America/Chicago,41.54914,-96.44413
68045,Oakland,NE,Burt,America/Chicago,41.8256,-96.49652
68046,Papillion,NE,Sarpy,America/Chicago,41.12488,-96.05945
68047,Pender,NE,Thurston,America/Chicago,42.10665,-96.74049
68048,Plattsmouth,NE,Cass,America/Chicago,40.98141,-95.9344
68050,Prague,NE,Saunders,America/Chicago,41.30711,-96.84113
68055,Rosalie,NE,Thurston,America/Chicago,42.05893,-96.47216
68057,Scribner,NE,Dodge,America/Chicago,41.6596,-96.7192
68058,South Bend,NE,Cass,America/Chicago,41.00875,-96.24832
68059,Springfield,NE,Sarpy,America/Chicago,41.06666,-96.15786
68061,Tekamah,NE,Burt,America/Chicago,41.79941,-96.21152
68062,Thurston,NE,Thurston,America/Chicago,42.19429,-96.66909
68063,Uehling,NE,Dodge,America/Chicago,41.73059,-96.49563
68064,Valley,NE,Douglas,America/Chicago,41.35106,-96.34991
68065,Valparaiso,NE,Saunders,America/Chicago,41.07317,-96.83987
68066,Wahoo,NE,Saunders,America/Chicago,41.18598,-96.6243
68067,Walthill,NE,Thurston,America/Chicago,42.15289,-96.48393
68068,Washington,NE,Washington,America/Chicago,41.39797,-96.20855
68069,Waterloo,NE,Douglas,America/Chicago,41.24286,-96.31621
68070,Weston,NE,Saunders,America/Chicago,41.19219,-96.80242
68071,Winnebago,NE,Thurston,America/Chicago,42.23568,-96.47117
68072,Winslow,NE,Dodge,America/Chicago,41.60917,-96.50483
68073,Yutan,NE,Saunders,America/Chicago,41.25066,-96.40779
68102,Omaha,NE,Douglas,America/Chicago,41.26204,-95.93306
68104,Omaha,NE,Douglas,America/Chicago,41.29498,-96.00128
68105,Omaha,NE,Douglas,America/Chicago,41.2405,-95.96416
68106,Omaha,NE,Douglas,America/Chicago,41.23893,-96.00218
68107,Omaha,NE,Douglas,America/Chicago,41.20841,-95.95167
68108,Omaha,NE,Douglas,America/Chicago,41.23741,-95.93055
68110,Omaha,NE,Douglas,America/Chicago,41.29845,-95.91168
68111,Omaha,NE,Douglas,America/Chicago,41.29558,-95.96399
68112,Omaha,NE,Douglas,America/Chicago,41.37395,-95.9572
68113,Offutt Afb,NE,Sarpy,America/Chicago,41.11759,-95.91126
68114,Omaha,NE,Douglas,America/Chicago,41.26324,-96.05206
68116,Omaha,NE,Douglas,America/Chicago,41.29935,-96.16782
68117,Omaha,NE,Douglas,America/Chicago,41.20752,-96.00042
68118,Omaha,NE,Douglas,America/Chicago,41.26318,-96.17743
68122,Omaha,NE,Douglas,America/Chicago,41.36821,-96.05112
68123,Bellevue,NE,Sarpy,America/Chicago,41.10147,-95.94331
68124,Omaha,NE,Douglas,America/Chicago,41.23528,-96.05163
68127,Omaha,NE,Douglas,America/Chicago,41.20544,-96.05066
68128,La Vista,NE,Sarpy,America/Chicago,41.18135,-96.06582
68130,Omaha,NE,Douglas,America/Chicago,41.23422,-96.19586
68131,Omaha,NE,Douglas,America/Chicago,41.26452,-95.96445
68132,Omaha,NE,Douglas,America/Chicago,41.26466,-96.00236
68133,Papillion,NE,Sarpy,America/Chicago,41.11357,-95.99941
68134,Omaha,NE,Douglas,America/Chicago,41.29854,-96.05065
68135,Omaha,NE,Douglas,America/Chicago,41.20569,-96.19552
68136,Omaha,NE,Sarpy,America/Chicago,41.16889,-96.18671
68137,Omaha,NE,Douglas,America/Chicago,41.20586,-96.11886
68138,Omaha,NE,Sarpy,America/Chicago,41.15606,-96.13645
68142,Omaha,NE,Douglas,America/Chicago,41.36831,-96.10463
68144,Omaha,NE,Douglas,America/Chicago,41.23486,-96.11919
68147,Bellevue,NE,Sarpy,America/Chicago,41.1761,-95.95671
68152,Omaha,NE,Douglas,America/Chicago,41.36536,-95.99789
68154,Omaha,NE,Douglas,America/Chicago,41.26475,-96.11565
68157,Omaha,NE,Sarpy,America/Chicago,41.17845,-95.99693
68164,Omaha,NE,Douglas,America/Chicago,41.29905,-96.10955
68178,Omaha,NE,Douglas,America/Chicago,41.26569,-95.94756
68301,Adams,NE,Gage,America/Chicago,40.46516,-96.52387
68303,Alexandria,NE,Thayer,America/Chicago,40.26603,-97.422
68304,Alvo,NE,Cass,America/Chicago,40.87932,-96.39239
68305,Auburn,NE,Nemaha,America/Chicago,40.36566,-95.85854
68307,Avoca,NE,Cass,America/Chicago,40.78983,-96.1336
68309,Barneston,NE,Gage,America/Chicago,40.06006,-96.56862
68310,Beatrice,NE,Gage,America/Chicago,40.25097,-96.74955
68313,Beaver Crossing,NE,Seward,America/Chicago,40.78197,-97.27235
68314,Bee,NE,Seward,America/Chicago,41.01276,-97.02761
68315,Belvidere,NE,Thayer,America/Chicago,40.24944,-97.54116
68316,Benedict,NE,York,America/Chicago,41.01776,-97.61813
68317,Bennet,NE,Lancaster,America/Chicago,40.67176,-96.50733
68318,Blue Springs,NE,Gage,America/Chicago,40.15391,-96.6401
68319,Bradshaw,NE,York,America/Chicago,40.93082,-97.76149
68320,Brock,NE,Nemaha,America/Chicago,40.48626,-95.95518
68321,Brownville,NE,Nemaha,America/Chicago,40.3924,-95.69082
68322,Bruning,NE,Thayer,America/Chicago,40.33882,-97.55624
68323,Burchard,NE,Pawnee,America/Chicago,40.14019,-96.38206
68324,Burr,NE,Otoe,America/Chicago,40.56002,-96.29215
68325,Byron,NE,Thayer,America/Chicago,40.01683,-97.75788
68326,Carleton,NE,Thayer,America/Chicago,40.28607,-97.68284
68327,Chester,NE,Thayer,America/Chicago,40.0282,-97.61814
68328,Clatonia,NE,Gage,America/Chicago,40.47743,-96.83764
68329,Cook,NE,Johnson,America/Chicago,40.50243,-96.16245
68331,Cortland,NE,Gage,America/Chicago,40.472,-96.71059
68332,Crab Orchard,NE,Johnson,America/Chicago,40.31682,-96.40564
68333,Crete,NE,Saline,America/Chicago,40.6233,-96.94775
68335,Davenport,NE,Thayer,America/Chicago,40.27698,-97.80302
68336,Davey,NE,Lancaster,America/Chicago,40.96396,-96.68805
68337,Dawson,NE,Richardson,America/Chicago,40.09667,-95.83811
68338,Daykin,NE,Jefferson,America/Chicago,40.31047,-97.27153
68339,Denton,NE,Lancaster,America/Chicago,40.7337,-96.8646
68340,Deshler,NE,Thayer,America/Chicago,40.13255,-97.74719
68341,De Witt,NE,Saline,America/Chicago,40.38379,-96.91376
68342,Diller,NE,Jefferson,America/Chicago,40.10069,-96.94431
68343,Dorchester,NE,Saline,America/Chicago,40.61869,-97.13424
68344,Douglas,NE,Otoe,America/Chicago,40.56985,-96.40066
68345,Du Bois,NE,Pawnee,America/Chicago,40.03993,-96.028
68346,Dunbar,NE,Otoe,America/Chicago,40.66383,-96.02894
68347,Eagle,NE,Cass,America/Chicago,40.80389,-96.42643
68348,Elk Creek,NE,Johnson,America/Chicago,40.30611,-96.13923
68349,Elmwood,NE,Cass,America/Chicago,40.82928,-96.29738
68350,Endicott,NE,Jefferson,America/Chicago,40.04461,-97.0763
68351,Exeter,NE,Fillmore,America/Chicago,40.65712,-97.42865
68352,Fairbury,NE,Jefferson,America/Chicago,40.1458,-97.22032
68354,Fairmont,NE,Fillmore,America/Chicago,40.63781,-97.57833
68355,Falls City,NE,Richardson,America/Chicago,40.11509,-95.56406
68357,Filley,NE,Gage,America/Chicago,40.31658,-96.55112
68358,Firth,NE,Lancaster,America/Chicago,40.53148,-96.60805
68359,Friend,NE,Saline,America/Chicago,40.62958,-97.28532
68360,Garland,NE,Seward,America/Chicago,40.94549,-96.95509
68361,Geneva,NE,Fillmore,America/Chicago,40.50993,-97.60023
68362,Gilead,NE,Thayer,America/Chicago,40.15667,-97.44173
68364,Goehner,NE,Seward,America/Chicago,40.83266,-97.2189
68365,Grafton,NE,Fillmore,America/Chicago,40.60962,-97.72883
68366,Greenwood,NE,Cass,America/Chicago,40.97385,-96.43815
68367,Gresham,NE,York,America/Chicago,41.03581,-97.39728
68368,Hallam,NE,Lancaster,America/Chicago,40.55868,-96.82094
68370,Hebron,NE,Thayer,America/Chicago,40.13915,-97.55057
68371,Henderson,NE,York,America/Chicago,40.77226,-97.78919
68372,Hickman,NE,Lancaster,America/Chicago,40.60813,-96.60353
68375,Hubbell,NE,Thayer,America/Chicago,40.03551,-97.45673
68376,Humboldt,NE,Richardson,America/Chicago,40.17438,-95.945
68377,Jansen,NE,Jefferson,America/Chicago,40.21421,-97.01842
68378,Johnson,NE,Nemaha,America/Chicago,40.38339,-96.02534
68379,Julian,NE,Nemaha,America/Chicago,40.51983,-95.86744
68380,Lewiston,NE,Pawnee,America/Chicago,40.24083,-96.39323
68381,Liberty,NE,Gage,America/Chicago,40.08011,-96.48041
68382,Lorton,NE,Otoe,America/Chicago,40.5973,-96.02408
68401,McCool Junction,NE,York,America/Chicago,40.73785,-97.59167
68402,Malcolm,NE,Lancaster,America/Chicago,40.90778,-96.85713
68403,Manley,NE,Cass,America/Chicago,40.92071,-96.16801
68404,Martell,NE,Lancaster,America/Chicago,40.61631,-96.75073
68405,Milford,NE,Seward,America/Chicago,40.76579,-97.07264
68406,Milligan,NE,Fillmore,America/Chicago,40.49989,-97.38536
68407,Murdock,NE,Cass,America/Chicago,40.91922,-96.26654
68409,Murray,NE,Cass,America/Chicago,40.90812,-95.95152
68410,Nebraska City,NE,Otoe,America/Chicago,40.6375,-95.88476
68413,Nehawka,NE,Cass,America/Chicago,40.83779,-96.01229
68414,Nemaha,NE,Nemaha,America/Chicago,40.30462,-95.67043
68415,Odell,NE,Gage,America/Chicago,40.06372,-96.8205
68416,Ohiowa,NE,Fillmore,America/Chicago,40.41036,-97.45682
68417,Otoe,NE,Otoe,America/Chicago,40.73642,-96.08861
68418,Palmyra,NE,Otoe,America/Chicago,40.69487,-96.38857
68419,Panama,NE,Lancaster,America/Chicago,40.5998,-96.51117
68420,Pawnee City,NE,Pawnee,America/Chicago,40.09409,-96.20202
68421,Peru,NE,Nemaha,America/Chicago,40.49007,-95.74118
68422,Pickrell,NE,Gage,America/Chicago,40.39019,-96.69598
68423,Pleasant Dale,NE,Seward,America/Chicago,40.80269,-96.95214
68424,Plymouth,NE,Jefferson,America/Chicago,40.29705,-97.01681
68428,Raymond,NE,Lancaster,America/Chicago,40.96968,-96.79448
68430,Roca,NE,Lancaster,America/Chicago,40.66862,-96.66342
68431,Rulo,NE,Richardson,America/Chicago,40.06947,-95.43349
68433,Salem,NE,Richardson,America/Chicago,40.05169,-95.73584
68434,Seward,NE,Seward,America/Chicago,40.90874,-97.12035
68436,Shickley,NE,Fillmore,America/Chicago,40.42383,-97.73942
68437,Shubert,NE,Richardson,America/Chicago,40.23166,-95.64577
68438,Sprague,NE,Lancaster,America/Chicago,40.62657,-96.74448
68439,Staplehurst,NE,Seward,America/Chicago,41.00107,-97.20883
68440,Steele City,NE,Jefferson,America/Chicago,40.05687,-97.00982
68441,Steinauer,NE,Pawnee,America/Chicago,40.22526,-96.23816
68442,Stella,NE,Richardson,America/Chicago,40.23865,-95.77321
68443,Sterling,NE,Johnson,America/Chicago,40.45213,-96.36807
68444,Strang,NE,Fillmore,America/Chicago,40.41138,-97.57706
68445,Swanton,NE,Saline,America/Chicago,40.38926,-97.07915
68446,Syracuse,NE,Otoe,America/Chicago,40.65328,-96.17511
68447,Table Rock,NE,Pawnee,America/Chicago,40.20495,-96.07629
68448,Talmage,NE,Otoe,America/Chicago,40.55163,-96.02557
68450,Tecumseh,NE,Johnson,America/Chicago,40.36099,-96.22739
68452,Ong,NE,Clay,America/Chicago,40.39446,-97.85229
68453,Tobias,NE,Saline,America/Chicago,40.41597,-97.3278
68454,Unadilla,NE,Otoe,America/Chicago,40.69187,-96.28849
68455,Union,NE,Cass,America/Chicago,40.82569,-95.90087
68456,Utica,NE,Seward,America/Chicago,40.91123,-97.31435
68457,Verdon,NE,Richardson,America/Chicago,40.15328,-95.70736
